comment_text,identity_hate,negative,obscene
"MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK 
MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK 
MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK MEXICANS SUCK M",1,1,1
"Oh just fuck you! when I get unblocked your ganna see some shyt, cuz I'm commin' foe you, and don't lye this is cuz I'm black, I'd get the police involved if I wasn't a nigger, you better unblock me now If you whant me ta stop being so black,",1,1,1
"NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGG 

NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER",1,1,1
"niggerballs 

Why did you delete the page, you asshole?",1,1,1
"Edit war

I understand fully your a europhile bastard who thinks its accpetable for an unklected commission to run our country and for the government to lie to the people and to give £100,000 a minute to the EU, what more can we expect from a socialist. You keep reverting the edit that UKIP is Libertarian, im a member of Young Independence, and a party member for 4 years, and i know better than most that UKIP is libertarian, how about googleing it you europhile. Oh you wont because the truth wil be reveals, and the EU hate free speech and the truth. The EU's days are numbered, the people are the greatest weapon. 

UKIP",1,1,1
I didn't want to vandalise the 1961 F-84 Thunderstreak incident. Have you understood dirty fucking jew.37.99.254.141,1,1,1
"Christian XXX
What do you mean citations? The guy is all over gay porn and always been active in it. I provided one of hundreds of links showing the release dates within the last 2 months of his gay porn so whats your problem. Why are you undoing it?
That vendor link you provided me does not demonstrate anything. All I see is just a list of recent gay movies. Why are you focusing on his gay work? The intro just said he was known in gay porn as Maxx Diesel at the beginning of his career. It doesn't really suggest that he stopped doing gay work.",1,0,0
""":::Well i see you think that u are infact better then me, well heres the deal,  ..... you know what, screw it, ill leave u to believe what u want, """"i know more about metal then u"""" oh yeah buddy well u must be so much awsome, u r so cool i wish u were my friend! because u know everything about everything dont u, well congrats, hows this sound, tell all ur """"friends"""" that ur not doing there homework and see who is ur m8 then. and whats this """"i dont give a flying fuck"""" what are u a retard, heres the deal, u cant fly and u for sure dont get fucked, so go root ur pet frog u fucking homo cunt!

""",1,1,1
"Chanting Cox 

Shut up you dumb cunt. Your a nigger  loving, cum cuzzling crack whore bitch!",1,1,1
"Go to the devil, cultist! You don't own this place. And I ain't your dude, mofo!",1,1,1
Oh look a fucking islamist with admin powers fuck you asswipe.,1,1,1
Suck my cock you stupid bitch!:),1,1,1
"Bitch ass nigger 

Why did you edit my article? You added referances and I never gave you permissian to touch it! Fucking bitch!",1,1,1
"Go for it, dipshit.  You're just another islamo/christian terroist.  Fuck off already!  get the fuck out of my coutnry!  Move to fucking Pakistian!",1,1,1
"Sieg Heil! 

Heil Hitler you gay noob!! I'm gonna cut off your brain!",1,1,1
"JLaTondre is a gay boy who likes to suck dick 

JLaTondre edits pages like flys on poop.

If I created a wikipage about my family I am sure JLaTondre would delete it.

I created a historical database. Wealth about my family name and to test it out on wikipedia.

I am sure JLaTondre would love to delete it.

JLaTondre already deleted a page dedicated to a NOW DEAD and EXPIRED company I used to work for.

JLaTondre!!!

You know nothing about my family or my company!

What are you?  12 years old?",1,1,1
"You know what Acroterion you can go fuck yourself you sorry son of a bitch nigger. Oh and   

FUCK ALL OF YOU!!!",1,1,1
"and you're a stereotyping autistic little cunt, fuck off Jew lover. (92.232.0.21  )",1,1,1
"also do not vandilise streets when you feel like it because Phillip Trueman is a homosexual.
.",1,1,0
"Abrech is a stupid jew rat. and i hate jews. swastikas are cool. 

you stupid big nosed smelly jew. go away and stop sending me warnings. ... you fuckhead.",1,1,1
"shut the fuck up u big dumb bitch ass pussy. i fucked yo wife nigga, done.",1,1,1
"""

 pakis - one of the most ugliest individuals of this EARTH & YES I mean it 

It's same old case of an pseudo-intellectual & frustrated pakis.It's very easy to suppress pakis as repeated coups tells us.Poverty is not as bad for an individual as the lost of honour.Like we know that Afganistan is a poor country but they are able to expel soviets only due to there courage.But that is not the case with these pakis,as they are the breed of those who are forced to change there religion half a millenium ago by muslims others confronted them with zeal & able to save there honour.The policy of bleeding INDIA through cuts which pakis have adopted after the face saving lost to INDIA in 1971 in which 90,000 pakistani soldiers had dropped there pants in front of the World.""""Pakis"""" your fate is written all over the wall - read it and accept it.""",1,1,0
"DISGUSTING
You sick Eastern Euros, blaming a raped, burned girl!!!  SICK SICK!!",1,1,1
"Go fuk your mom you fukin faggot.  I'll commit vandalizim on your page all fukin day long, and you'll like it you fuking quer.",1,1,1
"Roman Catholics

i'm not accusing you but i think you're a fenian. You are ugly and probably the seventh born in a family. You have probably been molested at some point by a priest. You disgust me. SIEG HEIL!",1,1,1
"JEW FUCKING POWER!!!!!!!

FOR ALLAH!!!!! *BOOM*",1,1,1
"Swedes are the racist trolls. They support the illegal Arabian occupation of Judea and Samaria. 

Every damned European needs to be gassed.",1,1,0
"Fuck you. 

Nigger. 65.78.144.186",1,1,1
"FUCK YOU
those were not personal attacks they were strict facts do you live with these people i think not
i know who you are joseph 
we know who you are you caucasian white boy
wikipedia sucks and so do you",1,1,1
"What a faggot.  The man above says he's an adult, but is a fucking homosexual.",1,1,1
"""
To  The fact that i thought u were a female all along, proves that u are female in a man's body, which makes you a transgender. Now, i noticed that u are having your transgender talk all over here. Good for you. Its already tough enough being a transgender. Cyphoidbomb, your last sentence is """"As a man, I want his testicles revoked."""" You should tell """"As a transgender, I want his testicles revoked."""" I know, you want my testicles, because u wanna attach it to your body since u don't have it. Have fun doing the shittest job in the world, editing wiki. Loosers. Now cry all over again.  Comment Signed by JackThomas""",1,1,0
Hi IM SO GAY AND RETARTED WE SUCK SO MANY BALLS OOOOOOOOOOO I LOVE MEN!!!!!!!!!!!!!!!!,1,1,1
Sidenote: Xizer is not a racist. Calling this guy a nigger was just funny though. lol,1,1,1
"I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE NIGGERS AND SPICS AND JEWS AND MINORITIES
I FUCKING HATE N",1,1,1
